Year,Month,F.L(cm),B.W(g),Mat.
2013,11,35.1,630.3,1
2013,11,34.8,620.7,1
2013,11,34.3,514.8,1
2013,11,33,540.5,1
2013,11,34.2,582.6,1
2013,11,35.6,632.4,1
2013,11,34,618.4,1
2013,11,34.9,629.4,1
2013,11,34,550.8,1
2013,11,34.4,576.2,1
2013,11,32.8,543.4,1
2013,11,36.7,663.2,1
2013,11,34.2,610.1,1
2013,11,31.4,451.2,1
2013,11,36.1,710.2,1
2013,11,32.1,441.1,1
2013,11,33.1,511.4,1
2013,11,34,589.4,1
2013,11,34.1,592.5,1
2013,11,32.1,422.1,1
2013,11,29.8,335.4,1
2013,11,30.5,365.2,1
2013,11,30.8,408.4,1
2013,11,31.5,381.2,1
2013,11,30,368.8,1
2013,11,32,428.5,1
2013,11,31.2,354.9,1
2013,11,31.1,394,1
2013,11,31.6,403.6,1
2013,11,30.8,404,1
2013,11,31.4,357,1
2013,11,29.7,648,1
2013,11,30.8,398.3,1
2013,11,31.5,407.1,1
2013,11,31.6,389,1
2013,11,32.6,432,1
2013,11,29.8,314.9,1
2013,11,30.6,351.7,1
2013,11,32.4,474.1,1
2013,11,30.9,360.3,1
2013,11,30.5,368.9,1
2013,11,29.6,303.7,1
2013,11,30.4,365.1,1
2013,11,29.5,330.2,1
2013,11,28.6,289.4,1
2013,11,28.5,291.1,1
2013,11,27.1,248.4,1
2013,11,30,333.7,1
2013,11,30.6,369.5,1
2013,11,28.9,294.5,1
2013,11,29.2,302.3,1
2013,11,29.6,322.1,1
2013,11,29.8,343.6,1
2013,11,28.6,249.3,1
2013,11,29.7,321.2,1
2013,11,30.3,344.2,1
2013,11,27.7,257.7,1
2013,11,28.9,297.4,1
2013,11,29.7,325.2,1
2013,11,28.9,293.9,1
2013,11,28.7,277.8,1
2013,11,29.8,336.7,1
2013,11,29.6,307.4,1
2013,11,29,295.3,1
2013,11,28.5,288.2,1
2013,11,30.8,367.9,1
2013,11,30,332.6,1
2013,11,29.5,321,1
2013,11,26.1,211.3,1
2013,11,30,325.6,1
2013,11,29,310.9,1
2013,11,29.4,302.8,1
2013,12,36.2,734.3,1
2013,12,36.1,653.6,1
2013,12,36.6,663.6,1
2013,12,37.7,770.5,1
2013,12,37.5,769.4,1
2013,12,36.1,656.7,1
2013,12,36.5,677.2,1
2013,12,37.1,665.3,1
2013,12,36.1,633.5,1
2013,12,35.8,652.7,1
2013,12,37.1,717.8,1
2013,12,35.4,633.7,1
2013,12,34.9,676.5,1
2013,12,37.5,750.5,1
2013,12,38,737,1
2013,12,37.2,734.1,1
2013,12,36.3,668,1
2013,12,36.8,675,1
2013,12,38,732.7,1
2013,12,37.3,713.7,1
2013,12,37.2,701.1,1
2013,12,34.6,605.5,1
2013,12,37,705.8,1
2013,12,35.3,643.6,1
2013,12,37.4,719.9,1
2013,12,38.5,750.5,1
2013,12,37.8,747.7,1
2013,12,36.2,684.2,1
2013,12,38.1,758.7,1
2013,12,36.8,664.5,1
2013,12,35.8,611.7,1
2013,12,35.1,579.2,1
2013,12,37.5,653.2,1
2013,12,35.2,574.2,1
2013,12,35.3,598.4,1
2013,12,33.3,553.3,1
2013,12,35.9,631.7,1
2013,12,35,593.8,1
2013,12,36.5,668.3,1
2013,12,33.8,480.9,1
2013,12,36.1,682.1,1
2013,12,34.9,602.1,1
2013,12,37.2,647.7,1
2013,12,34.2,552.3,1
2013,12,36.5,672.2,1
2013,12,35.1,556.7,1
2013,12,35,555.7,1
2013,12,34.9,557.6,1
2013,12,36,586,1
2013,12,34.5,547.6,1
2013,12,35,601.6,1
2013,12,34.6,515.7,1
2013,12,35.4,613,1
2013,12,35.8,626.1,1
2013,12,36.1,621.6,1
2013,12,35,633.2,1
2013,12,34.8,559.2,1
2013,12,35.9,599.3,1
2013,12,33,473.6,1
2013,12,33.9,486.1,1
2013,12,32,428.6,1
2013,12,32.5,505.2,1
2013,12,34.5,538.9,1
2013,12,34.3,505.8,1
2013,12,34,479.5,1
2013,12,32.6,505.7,1
2013,12,34.3,535.9,1
2013,12,33.5,478.8,1
2013,12,34.6,529.9,1
2013,12,32.9,484.1,1
2013,12,33.8,502.6,1
2013,12,32.5,435.1,1
2013,12,33.8,524.7,1
2013,12,32.6,573.2,1
2013,12,31.6,407.4,1
2013,12,32.9,452.8,1
2013,12,35.2,520,1
2013,12,33.8,506,1
2013,12,33.4,489.6,1
2013,12,26.7,217.4,1
2013,12,27.4,244.3,1
2013,12,28.1,271.4,1
2013,12,28.4,262.5,1
2013,12,30.6,324.3,1
2013,12,30,301.6,1
2013,12,27.1,249,1
2013,12,29.3,308,1
2013,12,28.8,273.5,1
2013,12,28.2,279.6,1
2013,12,28.5,270.3,1
2013,12,27.8,235.7,1
2013,12,29.1,267.1,1
2013,12,27.6,248.2,1
2013,12,29.3,312.9,1
2013,12,29.1,360.3,1
2013,12,27.8,250.2,1
2013,12,27.4,231.3,1
2013,12,30.2,328.7,1
2013,12,28.3,311.2,1
2014,1,35.7,596.7,1
2014,1,36.6,686,1
2014,1,34.3,520.2,1
2014,1,34.1,501.4,1
2014,1,36,600.5,1
2014,1,35.2,577.5,1
2014,1,35.3,594.4,1
2014,1,36,595,1
2014,1,37.1,670.5,1
2014,1,34,546.2,1
2014,1,35.6,608.3,1
2014,1,34.8,527.9,1
2014,1,33.8,495.3,1
2014,1,35.6,546.7,1
2014,1,35.3,596.6,1
2014,1,33,437.9,1
2014,1,34.2,492.8,1
2014,1,33.2,469.1,1
2014,1,34,495.6,1
2014,1,34.5,497,1
2014,1,32.3,411.9,1
2014,1,33.6,484.7,1
2014,1,34.1,520.3,1
2014,1,34.2,516.6,1
2014,1,35,547.1,1
2014,1,33.7,462,1
2014,1,32.5,432.9,1
2014,1,30.2,342.7,1
2014,1,31,353.3,1
2014,1,31.5,358.1,1
2014,1,29.8,340.6,1
2014,1,33,434.7,1
2014,1,30,299,1
2014,1,34.2,452,1
2014,1,30.2,320,1
2014,1,32.5,422.5,1
2014,1,29.7,307.5,1
2014,1,31.5,381,1
2014,1,31.2,382,1
2014,1,31.4,404,1
2014,1,32.3,414.4,1
2014,1,31.9,378.2,1
2014,1,30.5,334.8,1
2014,1,31.5,370.8,1
2014,1,30,391.3,1
2014,1,29.2,388.9,1
2014,1,30.3,359.6,1
2014,1,29.3,308.5,1
2014,1,30.2,326.8,1
2014,1,29.7,307.6,1
2014,1,30.4,329.7,1
2014,1,27.3,202.2,1
2014,1,28.6,275.5,1
2014,1,26.3,213.1,1
2014,1,29,284.8,1
2014,1,29.2,277.3,1
2014,1,30.1,320.6,1
2014,1,30.2,327.4,1
2014,1,29,302.1,1
2014,1,29.5,314.9,1
2014,1,29.7,309.8,1
2014,1,29.5,297,1
2014,1,34.4,446.1,1
2014,1,34.2,535.8,1
2014,1,32.9,488.4,1
2014,1,33,493.4,1
2014,1,35,530.7,1
2014,1,34.5,571.6,1
2014,1,32.3,463,1
2014,1,31.8,380.5,1
2014,1,32.8,439.5,1
2014,1,32.1,454.4,1
2014,1,33.2,461.4,1
2014,1,29.8,352.8,1
2014,1,32.5,416.7,1
2014,1,31.2,376.8,1
2014,1,31,372.7,1
2014,1,27.2,229.4,1
2014,1,33.8,484.8,1
2014,1,31,396.8,1
2014,1,32.7,458.1,1
2014,1,31.3,370.7,1
2014,1,31.5,379.7,1
2014,1,30.8,348.2,1
2014,1,30,323.6,1
2014,1,31,395.7,1
2014,1,31.8,426.9,1
2014,1,26.3,208.9,1
2014,1,28.2,235.2,1
2014,1,28.6,273.5,1
2014,1,26.2,200.4,1
2014,1,28.2,261.1,1
2014,1,26.6,217.8,1
2014,1,29,285.9,1
2014,1,28,263,1
2014,1,29.1,244.1,1
2014,1,29,266.7,1
2014,1,27.5,226.8,1
2014,1,24.8,155.3,1
2014,1,28,242.9,1
2014,1,28.3,255.3,1
2014,1,29.2,301,1
2014,1,28,245.3,1
2014,1,29.4,328,1
2014,1,30.1,323.4,1
2014,1,28.3,263.4,1
2014,1,27,215.9,1
2014,1,28,275.5,1
2014,1,28,236.4,1
2014,1,28.1,284.5,1
2014,1,25,156.8,1
2014,1,24.9,168.8,1
2014,1,27,225.5,1
2014,1,28,264.8,1
2014,1,28,249.6,1
2014,1,24.9,169.4,1
2014,1,25.2,184.4,1
2014,1,25.8,173.3,1
2014,1,24,150.5,1
2014,1,26.1,188.9,1
2014,1,25.9,178.3,1
2014,1,23.2,135,1
2014,1,26.2,192.3,1
2014,1,26,187,1
2014,1,27,233.1,1
2014,1,25.4,171.1,1
2014,1,24.5,153.6,1
2014,1,26.6,204.8,1
2014,1,26.7,190.5,1
2014,1,25,159.6,1
2014,1,25.4,194.6,1
2014,1,26.1,192.7,1
2014,1,26,197.8,1
2014,1,24.2,150.1,1
2014,1,25.2,172,1
2014,1,26,190.3,1
2014,1,25,179,1
2014,1,26.8,215.5,1
2014,1,25.7,172.7,1
2014,1,24.2,150.6,1
2014,1,26.8,207.7,1
2014,2,33.3,420.6,1
2014,2,34,486.2,1
2014,2,35.7,600.2,1
2014,2,35.2,565.3,1
2014,2,34.5,495.6,1
2014,2,34.3,509.8,1
2014,2,33,472.8,1
2014,2,34.2,519.2,1
2014,2,35.7,557.4,1
2014,2,34.8,516,1
2014,2,34.9,466.3,1
2014,2,32.8,443.9,1
2014,2,32.6,408.6,1
2014,2,33.4,463,1
2014,2,31.5,369.3,1
2014,2,32.7,389.7,1
2014,2,31.5,362.8,1
2014,2,33.2,420,1
2014,2,34.7,427.9,1
2014,2,32,398.6,1
2014,2,33.5,440,1
2014,2,31.8,371.4,1
2014,2,30.9,371.1,1
2014,2,32.7,442.3,1
2014,2,31.1,377.1,1
2014,2,34.1,434.2,1
2014,2,32.3,401,1
2014,2,30.8,335.7,1
2014,2,29.9,286.2,1
2014,2,29.9,321.5,1
2014,2,31.8,355.1,1
2014,2,30,352.5,1
2014,2,30.1,318.4,1
2014,2,29.4,298.9,1
2014,2,29.5,275.6,1
2014,2,29.6,298.1,1
2014,2,29.3,307,1
2014,2,30.5,322.3,1
2014,2,29.5,303.3,1
2014,2,28.4,270.8,1
2014,2,29.7,310,1
2014,2,29.7,293.9,1
2014,2,28.2,239.9,1
2014,2,28.8,251.8,1
2014,2,29,258.2,1
2014,2,26.2,193.6,1
2014,2,30.5,304.7,1
2014,2,29,259.8,1
2014,2,28.2,233,1
2014,2,28.5,251.9,1
2014,2,27.4,216,1
2014,2,29.6,285.1,1
2014,2,27.9,218.5,1
2014,2,26.8,211.6,1
2014,2,27.8,234.3,1
2014,2,25.8,195.9,1
2014,2,28,223.3,1
2014,2,28.2,252.7,1
2014,2,28.2,247.3,1
2014,2,25.1,166.8,1
2014,2,29.2,275.7,1
2014,2,29,290.9,1
2014,2,26.2,201,1
2014,2,27.3,231.3,1
2014,2,27.4,223.8,1
2014,2,27.2,231.1,1
2014,2,25.3,164,1
2014,3,34.3,515.6,1
2014,3,34.3,476.3,1
2014,3,30.4,331.8,1
2014,3,31.9,394.6,1
2014,3,29.9,328.1,1
2014,3,32.9,330.1,1
2014,3,30.2,345,1
2014,3,31,345.6,1
2014,3,25.5,165.9,1
2014,3,26.2,187.9,1
2014,3,26.9,123.8,1
2014,3,26.4,177.1,1
2014,3,27.2,211.6,1
2014,3,26.9,199.1,1
2014,3,25.2,169.2,1
2014,3,27,196.3,1
2014,3,23.9,139.6,1
2014,3,25.2,160.6,1
2014,3,24.3,150.8,1
2014,3,25.7,166.2,1
2014,3,26.1,194.9,1
2014,3,26.1,184.8,1
2014,3,24.9,161.9,1
2014,3,24.3,144.7,1
2014,3,25.4,177.1,1
2014,3,25.3,174.4,1
2014,3,24.9,150.5,1
2014,3,23.8,134.9,1
2014,3,25.2,179.4,1
2014,3,27.4,233.6,1
2014,3,26.4,203.8,1
2014,3,24.9,155.5,1
2014,4,34.8,573.3,1
2014,4,34.8,540.2,1
2014,4,29.1,288,1
2014,4,24.8,174.8,1
2014,4,27.8,255.1,1
2014,4,32,392.4,1
2014,4,30,330.8,1
2014,4,29.7,320.3,1
2014,4,30.2,332.7,1
2014,4,30,332.5,1
2014,4,30,304.1,1
2014,4,29.1,322.3,1
2014,4,27,238.1,1
2014,4,27.3,239.4,1
2014,4,24,172.3,1
2014,4,27.3,235.1,1
2014,4,26.8,225,1
2014,4,27,228.5,1
2014,4,26.5,216.3,1
2014,4,26.6,264.7,1
2014,4,26.3,219.7,1
2014,4,26.1,211.9,1
2014,4,27.1,200.1,1
2014,4,26.1,205,1
2014,4,26.4,192.4,1
2014,4,25.5,210.4,1
2014,4,25.5,190.4,1
2014,4,26.9,224.1,1
2014,4,27.1,205,1
2014,4,26.7,219.3,1
2014,4,25.3,181.8,1
2014,4,26.6,229.5,1
2014,4,25.3,180.1,1
2014,4,25.6,188.3,1
2014,4,26.8,224.7,1
2014,4,26.8,219.7,1
2014,4,26.2,214.1,1
2014,4,24.1,169,1
2014,4,25.5,199.7,1
2014,4,26.3,194.8,1
2014,5,26,229.8,1
2014,5,27,239.9,1
2014,5,29,340.2,1
2014,5,27,224.7,1
2014,5,25.3,195.8,1
2014,5,26.6,225.7,1
2014,6,30.3,348.7,1
2014,6,32.6,488.2,1
2014,6,29.9,363.3,1
2014,6,28.5,310.3,1
2014,6,28.2,284.4,1
2014,7,33.8,540,1
2014,7,33,500,1
2014,7,34.6,540,1
2014,7,32.9,460,1
2014,7,34.2,540,1
2014,7,30.5,400,1
2014,7,32.5,440,1
2014,7,32.6,420,1
2014,7,32.4,460,1
2014,7,31.5,420,1
2014,7,34.1,480,1
2014,7,32.3,400,1
2014,7,34.1,500,1
2014,7,31.9,440,1
2014,7,32.9,420,1
2014,7,31.6,380,1
2014,7,31.6,380,1
2014,7,31.3,320,1
2014,7,32.4,420,1
2014,7,31,420,1
2014,8,33.4,260,1
2014,8,35.1,400,1
2014,8,35.4,220,1
2014,8,32.9,260,1
2014,8,36.3,500,1
2014,8,33.5,340,1
2014,8,32.4,340,1
2014,8,34.8,340,1
2014,8,37.8,580,1
2014,8,35.1,380,1
2014,8,35.7,380,1
2014,8,33,440,1
2014,8,33.9,440,1
2014,8,30.3,380,1
2014,8,31.4,440,1
2014,8,31.9,480,1
2014,8,32.2,460,1
2014,8,31.8,420,1
2014,8,32.5,420,1
2014,8,30.9,360,1
2014,8,32.4,440,1
2014,8,31.3,400,1
2014,8,32.1,440,1
2014,8,32.8,480,1
2014,8,33.2,460,1
2014,8,33.6,440,1
2014,8,34,500,1
2014,8,32.1,440,1
2014,8,32.1,460,1
2014,8,32.4,440,1
2014,8,31.4,420,1
2014,8,32.9,200,1
2014,8,33.7,220,1
2014,8,32.2,240,1
2014,8,32.9,260,1
2014,8,30.7,220,1
2014,8,32.5,220,1
2014,8,32.7,260,1
2014,8,31.4,240,1
2014,8,31.8,200,1
2014,8,31.6,220,1
2014,8,31.8,200,1
2014,8,32.3,260,1
2014,8,32.1,220,1
2014,8,30,180,1
2014,8,32.9,260,1
2014,8,34.6,320,1
2014,8,32.9,260,1
2014,8,32.8,260,1
2014,8,32.5,240,1
2014,8,31.4,200,1
2014,8,27.8,220,1
2014,8,27.8,220,1
2014,8,26.2,220,1
2014,8,28.9,300,1
2014,8,24.9,160,1
2014,8,27.9,240,1
2014,8,25.4,180,1
2014,8,26.3,220,1
2014,8,26,220,1
2014,8,26.4,220,1
2014,9,33.4,600,1
2014,9,37.8,760,1
2014,9,35.7,640,1
2014,9,36.9,680,1
2014,9,37.1,760,1
2014,9,35.3,620,1
2014,9,36.6,660,1
2014,9,35.5,600,1
2014,9,34.3,580,1
2014,9,35.8,660,1
2014,9,37,780,1
2014,9,35.9,660,1
2014,9,35.2,620,1
2014,9,36.6,660,1
2014,9,34.8,580,1
2014,9,36.2,700,1
2014,9,35.1,600,1
2014,9,37,740,1
2014,9,37.6,760,1
2014,9,37.9,720,1
2014,9,35.4,580,1
2014,9,35.8,560,1
2014,9,35.4,580,1
2014,9,35.2,600,1
2014,9,35.4,640,1
2014,9,35.1,620,1
2014,9,35.5,620,1
2014,9,33.9,560,1
2014,9,34,540,1
2014,9,35.4,660,1
2014,9,33.9,620,1
2014,9,36.4,640,1
2014,9,33.3,520,1
2014,9,33.8,540,1
2014,9,34.4,540,1
2014,9,35.1,600,1
2014,9,35,580,1
2014,9,35,600,1
2014,9,35.1,600,1
2014,9,33.2,540,1
2014,9,33.7,580,1
2014,9,35.4,600,1
2014,9,35.4,620,1
2014,9,36.8,700,1
2014,9,35,580,1
2014,9,34.6,540,1
2014,9,34.6,520,1
2014,9,34.2,480,1
2014,9,33.5,520,1
2014,9,32.8,440,1
2014,9,32.1,440,1
2014,9,33.4,480,1
2014,9,33.2,480,1
2014,9,33.4,500,1
2014,9,33.6,480,1
2014,9,33.4,480,1
2014,9,33.8,500,1
2014,9,33.2,460,1
2014,9,33.1,460,1
2014,9,32.9,440,1
2014,9,31.5,460,1
2014,9,32.8,440,1
2014,9,32.1,440,1
2014,9,33.2,480,1
2014,9,33.6,460,1
2014,9,33.7,480,1
2014,9,33.1,440,1
2014,9,32.6,440,1
2014,9,32.3,420,1
2014,9,33.1,460,1
2014,9,32.2,460,1
2014,9,31.5,400,1
2014,9,31.5,420,1
2014,9,32.7,460,1
2014,9,30.9,340,1
2014,9,31.9,640,1
2014,9,33.4,460,1
2014,9,32.6,460,1
2014,9,33.2,440,1
2014,9,33,460,1
2014,9,32.6,420,1
2014,9,32.1,420,1
2014,9,32.8,440,1
2014,9,32.1,420,1
2014,9,31.2,420,1
2014,9,32.4,460,1
2014,9,32.7,420,1
2014,9,31,400,1
2014,9,32.6,420,1
2014,9,33,440,1
2014,9,31.7,400,1
2014,9,32,420,1
2014,9,32.4,440,1
2014,9,32.6,440,1
2014,9,27.1,200,1
2014,9,25.9,180,1
2014,9,25.4,180,1
2014,9,26.8,200,1
2014,9,25.7,160,1
2014,9,24.7,180,1
2014,9,27,220,1
2014,9,24.6,180,1
2014,9,25.8,180,1
2014,9,27.1,200,1
2014,9,24.6,180,1
2014,9,23.4,120,1
2014,9,26,200,1
2014,9,25.7,180,1
2014,9,26.6,200,1
2014,9,26.4,200,1
2014,9,36.7,634.3,1
2014,9,34.6,570.2,1
2014,9,35.5,642,1
2014,9,36.6,731,1
2014,9,36,637.5,1
2014,9,35.2,624.7,1
2014,9,36,643.3,1
2014,9,34,623.2,1
2014,9,37,689.7,1
2014,9,35.3,639.8,1
2014,9,39,793.7,1
2014,9,34.2,559.8,1
2014,9,34.8,666.1,1
2014,9,35.7,691.9,1
2014,9,35.1,620.8,1
2014,9,35.6,689.1,1
2014,9,37.8,857.3,1
2014,9,34.8,618.1,1
2014,9,36,709.8,1
2014,9,34,546.7,1
2014,9,32.4,501,1
2014,9,34.2,550.6,1
2014,9,34.4,576,1
2014,9,34.5,531.8,1
2014,9,33.7,550,1
2014,9,33.2,510,1
2014,9,33.8,524.5,1
2014,9,33.5,473.1,1
2014,9,34,529.5,1
2014,9,33.8,550,1
2014,9,33.5,493.6,1
2014,9,33.5,512.5,1
2014,9,34.5,550.2,1
2014,9,31.3,413.4,1
2014,9,32,443.9,1
2014,9,31,447.2,1
2014,9,33.7,490.5,1
2014,9,32.5,488.4,1
2014,9,33.3,481.8,1
2014,9,32.1,440.4,1
2014,9,31.5,405,1
2014,9,33.6,470.7,1
2014,9,31.8,422.2,1
2014,9,31.5,421.4,1
2014,9,29,304.4,1
2014,9,29,314.6,1
2014,9,30,366.5,1
2014,9,29.8,354.7,1
2014,9,29.8,362.4,1
2014,9,29,303.8,1
2014,9,27.5,244.8,1
2014,9,28.3,298.7,1
2014,9,30.2,360.6,1
2014,9,27.4,270.2,1
2014,9,28.2,284.4,1
2014,9,27.2,260.4,1
2014,9,27.8,259.4,1
2014,9,28.5,297.9,1
2014,9,27.8,274.2,1
2014,9,30.3,354.3,1
2014,9,27.2,227.9,1
2014,9,26.8,230.8,1
2014,9,28.3,325.5,1
2014,9,30.4,361.5,1
2014,10,36,620,1
2014,10,37.5,720,1
2014,10,35.4,600,1
2014,10,35.5,640,1
2014,10,34.8,560,1
2014,10,34.4,560,1
2014,10,36.6,580,1
2014,10,35.4,620,1
2014,10,35.6,620,1
2014,10,36.1,560,1
2014,10,36.2,580,1
2014,10,35,580,1
2014,10,33.7,520,1
2014,10,33.1,420,1
2014,10,33.5,440,1
2014,10,33.6,500,1
2014,10,33.6,480,1
2014,10,34.1,520,1
2014,10,33.4,480,1
2014,10,34.6,520,1
2014,10,34.6,500,1
2014,10,33.2,500,1
2014,10,34.9,540,1
2014,10,33.6,440,1
2014,10,30.8,360,1
2014,10,33.1,500,1
2014,10,32.7,500,1
2014,10,30.6,400,1
2014,10,31.4,420,1
2014,10,32.7,460,1
2014,10,31.8,440,1
2014,10,33.3,460,1
2014,10,34,480,1
2014,10,33,440,1
2014,10,30.8,380,1
2014,10,29.7,320,1
2014,10,32.1,500,1
2014,10,31.8,420,1
2014,10,32.5,440,1
2014,10,32.8,480,1
2014,10,27,200,1
2014,10,29.2,300,1
2014,10,28.6,300,1
2014,10,27.7,260,1
2014,10,27.1,200,1
2014,10,30.7,220,1
2014,10,27.8,260,1
2014,10,28.2,240,1
2014,10,27.2,200,1
2014,10,28.5,280,1
2014,10,28.4,240,1
2014,10,26.9,200,1
2014,10,27.7,220,1
2014,10,28.7,260,1
2014,10,28.2,240,1
2014,10,30.4,300,1
2014,10,27.7,220,1
2014,10,36.6,500,1
2014,10,37.3,480,1
2014,10,37,460,1
2014,10,36.1,500,1
2014,10,35.2,440,1
2014,10,35.2,440,1
2014,10,40.5,760,1
2014,10,34.4,420,1
2014,10,38.4,600,1
2014,10,42.8,900,1
2014,10,36.6,480,1
2014,10,35.6,480,1
2014,10,36.8,520,1
2014,10,35.4,480,1
2014,10,35.6,480,1
2014,10,34.8,460,1
2014,10,35.6,480,1
2014,10,36.3,410,1
2014,10,33.5,340,1
2014,10,33.8,360,1
2014,10,34.2,400,1
2014,10,36.9,420,1
2014,10,35.8,400,1
2014,10,35,360,1
2014,10,34.7,400,1
2014,10,36.9,480,1
2014,10,34.1,400,1
2014,10,35.1,340,1
2014,10,36,400,1
2014,10,36.8,400,1
2014,10,34.2,340,1
2014,10,33.3,300,1
2014,10,34.2,340,1
2014,10,34.5,340,1
2014,10,33.7,320,1
2014,10,33.8,320,1
2014,10,34,340,1
2014,10,32.3,280,1
2014,10,32.5,440,1
2014,10,32,440,1
2014,10,31.4,420,1
2014,10,35.1,560,1
2014,10,31.2,440,1
2014,10,27.7,240,1
2014,10,26.4,200,1
2014,10,25.3,180,1
2014,10,26.6,200,1
2014,10,29.2,240,1
2014,10,28.1,240,1
2014,10,26.6,200,1
2014,10,26.3,240,1
2014,10,26.2,200,1
2014,10,26.6,220,1
2014,10,24.3,200,1
2014,10,26.4,180,1
2014,10,27,200,1
2014,10,25,180,1
2014,10,23.7,160,1
2014,10,26.6,220,1
2014,10,27,220,1
2014,10,26.2,200,1
2014,10,25.2,180,1
2014,10,25,180,1
2014,11,33,540,1
2014,11,37.1,600,1
2014,11,36.4,600,1
2014,11,35,620,1
2014,11,33.5,540,1
2014,11,35.9,600,1
2014,11,36.7,640,1
2014,11,36.3,640,1
2014,11,36.5,640,1
2014,11,34.6,560,1
2014,11,36.7,620,1
2014,11,34.1,560,1
2014,11,33.9,520,1
2014,11,34.5,580,1
2014,11,33.5,460,1
2014,11,33.3,460,1
2014,11,33.6,460,1
2014,11,33.3,460,1
2014,11,35.2,540,1
2014,11,33.8,480,1
2014,11,33.4,520,1
2014,11,33.3,540,1
2014,11,32.9,440,1
2014,11,34.1,500,1
2014,11,33.6,520,1
2014,11,32.2,420,1
2014,11,31.6,360,1
2014,11,29.7,300,1
2014,11,30.1,340,1
2014,11,31.3,360,1
2014,11,32.8,400,1
2014,11,29.3,280,1
2014,11,31.8,400,1
2014,11,31.2,380,1
2014,11,30.6,340,1
2014,11,31.3,400,1
2014,11,29.4,320,1
2014,11,31.7,400,1
2014,11,31.1,360,1
2014,11,32.2,380,1
2014,11,31.1,360,1
2014,11,33.1,440,1
2014,11,27.3,240,1
2014,11,26,180,1
2014,11,27.4,240,1
2014,11,24.4,140,1
2014,11,25.3,160,1
2014,11,28.5,260,1
2014,11,27.6,220,1
2014,11,25.9,200,1
2014,11,27.9,240,1
2014,11,26.9,220,1
2014,11,26.2,220,1
2014,11,27.5,220,1
2014,11,25.1,180,1
2014,11,27.2,220,1
2014,11,25.9,200,1
2014,11,27,200,1
2014,11,26.9,200,1
2014,12,36.4,560,1
2014,12,38.5,640,1
2014,12,33.8,500,1
2014,12,35.9,580,1
2014,12,35.3,520,1
2014,12,37,580,1
2014,12,36.4,600,1
2014,12,37.3,600,1
2014,12,35.6,600,1
2014,12,34.9,540,1
2014,12,37.1,600,1
2014,12,38.4,620,1
2014,12,37,640,1
2014,12,37.2,680,1
2014,12,35.6,580,1
2014,12,35.4,500,1
2014,12,33.9,420,1
2014,12,33.3,420,1
2014,12,37.2,600,1
2014,12,34.1,460,1
2014,12,36.7,580,1
2014,12,33.9,440,1
2014,12,34.6,480,1
2014,12,34.8,500,1
2014,12,35.1,520,1
2014,12,33.8,420,1
2014,12,35,560,1
2014,12,35.1,480,1
2014,12,35.2,540,1
2014,12,34.3,500,1
2014,12,34.6,520,1
2014,12,33.4,400,1
2014,12,30.5,300,1
2014,12,33,360,1
2014,12,31.7,340,1
2014,12,31.2,280,1
2014,12,32.1,380,1
2014,12,32.5,340,1
2014,12,31.9,360,1
2014,12,32.5,340,1
2014,12,30.4,320,1
2014,12,31.6,320,1
2014,12,31.7,340,1
2014,12,32,340,1
2014,12,27.8,200,1
2014,12,27.8,200,1
2014,12,26.7,180,1
2014,12,25.5,140,1
2014,12,28.6,220,1
2014,12,27.3,200,1
2014,12,26.9,180,1
2014,12,26,160,1
2014,12,27.6,180,1
2014,12,25.1,100,1
2014,12,27,200,1
2014,12,27.4,180,1
2014,12,26,180,1
2014,12,26.2,140,1
2014,12,25.8,140,1
2015,1,36.9,650.18,1
2015,1,37.4,622.14,1
2015,1,39.2,799.46,1
2015,1,37.8,707.63,1
2015,1,35.6,588.55,1
2015,1,36.2,588.56,1
2015,1,35.7,633.07,1
2015,1,34.2,564.92,1
2015,1,36.6,622.09,1
2015,1,35,522.15,1
2015,1,36.9,652.34,1
2015,1,34.4,550.58,1
2015,1,35.9,556.66,1
2015,1,36.9,568.07,1
2015,1,35,512.05,1
2015,1,34.9,533.3,1
2015,1,34.6,527.39,1
2015,1,34.2,489.43,1
2015,1,36,628.44,1
2015,1,37.2,664.22,1
2015,1,32.9,482.63,1
2015,1,34.9,613.3,1
2015,1,33.9,475.17,1
2015,1,36.1,549.74,1
2015,1,33.6,514.79,1
2015,1,35.8,530.97,1
2015,1,35.7,566.25,1
2015,1,34.7,561.48,1
2015,1,34.5,509.98,1
2015,1,35.8,551.81,1
2015,1,31.9,386.69,1
2015,1,34.3,470.47,1
2015,1,32.4,402.99,1
2015,1,33.8,430.29,1
2015,1,31.7,356.57,1
2015,1,31.6,353.66,1
2015,1,33.1,428.87,1
2015,1,33.4,459.31,1
2015,1,33,423.4,1
2015,1,32.3,414.26,1
2015,1,32.4,413.45,1
2015,1,32,381.76,1
2015,1,34.2,463.61,1
2015,1,32.7,394.42,1
2015,1,33.6,477.01,1
2015,1,30,306.78,1
2015,1,32.3,371.52,1
2015,1,29.1,284.36,1
2015,1,31.9,354.7,1
2015,1,31.4,336.48,1
2015,1,29.2,276.4,1
2015,1,31.8,361.01,1
2015,1,30.4,321.05,1
2015,1,28.1,249.83,1
2015,1,29,264.84,1
2015,1,28.2,239.76,1
2015,1,29.7,285.64,1
2015,1,32,383.27,1
2015,1,28.2,264.78,1
2015,1,27.8,241.32,1
2015,1,27.3,226.51,1
